MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0000258,hsa-miR-181c-5p,-0.050198,8.553e-01,-0.034749,9.834e-01, TRUE,FALSE,white
MIMAT0000686,hsa-miR-34c-5p,-0.047055,8.553e-01, 0.118886,9.602e-01,FALSE,FALSE,white
MIMAT0000755,hsa-miR-323-3p, 0.008821,8.553e-01, 0.572442,7.829e-01, TRUE,FALSE,white
MIMAT0002874,hsa-miR-503-5p,-0.041954,8.553e-01,-0.043668,9.816e-01, TRUE,FALSE,white
MIMAT0004602,hsa-miR-125a-3p,-0.045332,8.553e-01, 0.542750,7.882e-01,FALSE,FALSE,white
MIMAT0000460,hsa-miR-194-5p, 0.032612,8.609e-01, 0.468751,8.067e-01, TRUE,FALSE,white
MIMAT0002888,hsa-miR-532-5p,-0.035241,8.609e-01,-0.349157,8.484e-01, TRUE,FALSE,white
MIMAT0000092,hsa-miR-92a-3p, 0.047339,8.683e-01,-0.685298,7.308e-01,FALSE,FALSE,white
MIMAT0000082,hsa-miR-26a-5p,-0.042982,8.683e-01,-0.376010,8.363e-01, TRUE,FALSE,white
MIMAT0000442,hsa-miR-9-3p, 0.056754,8.683e-01, 0.499671,7.980e-01, TRUE,FALSE,white
MIMAT0000078,hsa-miR-23a-3p, 0.041818,8.749e-01,-0.566112,7.845e-01,FALSE,FALSE,white
MIMAT0004493,hsa-miR-20a-3p,-0.029647,8.826e-01, 0.088699,9.773e-01,FALSE,FALSE,white
MIMAT0004762,hsa-miR-486-3p,-0.013623,8.826e-01,-0.578179,7.829e-01, TRUE,FALSE,white
MIMAT0000414,hsa-let-7g-5p, 0.056617,8.974e-01, 0.256888,8.952e-01, TRUE,FALSE,white
MIMAT0000707,hsa-miR-363-3p, 0.055525,9.044e-01, 0.212302,9.147e-01, TRUE,FALSE,white
MIMAT0000752,hsa-miR-328-3p,-0.005952,9.209e-01, 0.330095,8.579e-01,FALSE,FALSE,white
MIMAT0000085,hsa-miR-28-5p,-0.025584,9.294e-01,-0.123460,9.602e-01, TRUE,FALSE,white
MIMAT0000227,hsa-miR-197-3p, 0.024535,9.294e-01,-0.287643,8.837e-01,FALSE,FALSE,white
MIMAT0000426,hsa-miR-132-3p,-0.015147,9.294e-01,-0.103912,9.684e-01, TRUE,FALSE,white
MIMAT0004587,hsa-miR-23b-5p,-0.008772,9.320e-01, 0.048995,9.816e-01,FALSE,FALSE,white
MIMAT0004594,hsa-miR-132-5p, 0.010530,9.370e-01, 0.864011,6.593e-01, TRUE,FALSE,white
MIMAT0000072,hsa-miR-18a-5p,-0.017433,9.409e-01, 0.118240,9.602e-01,FALSE,FALSE,white
MIMAT0001412,hsa-miR-18b-5p,-0.015466,9.409e-01, 0.130439,9.602e-01,FALSE,FALSE,white
MIMAT0000269,hsa-miR-212-3p,-0.005132,9.585e-01, 0.357154,8.454e-01,FALSE,FALSE,white
MIMAT0002813,hsa-miR-493-5p, 0.007406,9.585e-01, 0.734271,7.024e-01, TRUE,FALSE,white
MIMAT0004494,hsa-miR-21-3p, 0.018544,9.585e-01,-0.173057,9.420e-01,FALSE,FALSE,white
MIMAT0005949,hsa-miR-664, 0.004559,9.585e-01, 0.066289,9.816e-01, TRUE,FALSE,rejected
MIMAT0000070,hsa-miR-17-5p, 0.008439,9.641e-01, 0.129969,9.602e-01, TRUE,FALSE,white
MIMAT0000077,hsa-miR-22-3p, 0.010061,9.641e-01,-0.789818,6.820e-01,FALSE,FALSE,white
MIMAT0000455,hsa-miR-185-5p,-0.008609,9.641e-01,-0.744867,6.990e-01, TRUE,FALSE,white
MIMAT0001080,hsa-miR-196b-5p,-0.009025,9.641e-01, 0.401269,8.323e-01,FALSE,FALSE,white
MIMAT0002821,hsa-miR-181d-5p, 0.007543,9.641e-01, 0.270328,8.874e-01, TRUE,FALSE,white
MIMAT0003945,hsa-miR-765, 0.006077,9.641e-01, 0.609058,7.729e-01, TRUE,FALSE,rejected
MIMAT0000222,hsa-miR-192-5p, 0.008943,9.652e-01, 0.247927,8.992e-01, TRUE,FALSE,white
