MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0000075,hsa-miR-20a-5p,-0.180797,6.849e-01,-0.503579,8.439e-01, TRUE,FALSE,white
MIMAT0004602,hsa-miR-125a-3p,-0.105604,6.849e-01, 0.233544,9.234e-01,FALSE,FALSE,white
MIMAT0000254,hsa-miR-10b-5p,-0.193126,7.158e-01,-0.097032,9.703e-01, TRUE,FALSE,white
MIMAT0004494,hsa-miR-21-3p, 0.144530,7.158e-01, 0.448668,8.504e-01, TRUE,FALSE,white
MIMAT0000450,hsa-miR-149-5p, 0.147786,7.170e-01, 1.085681,6.133e-01, TRUE,FALSE,white
MIMAT0000424,hsa-miR-128-3p, 0.102421,7.199e-01, 0.893834,6.883e-01, TRUE,FALSE,white
MIMAT0002813,hsa-miR-493-5p, 0.057030,7.199e-01, 1.072461,6.158e-01, TRUE,FALSE,white
MIMAT0004587,hsa-miR-23b-5p,-0.039003,7.199e-01,-0.498297,8.439e-01, TRUE,FALSE,white
MIMAT0000067,hsa-let-7f-5p, 0.201904,7.373e-01, 0.511949,8.439e-01, TRUE,FALSE,white
MIMAT0000269,hsa-miR-212-3p, 0.032496,7.373e-01, 1.167502,5.600e-01, TRUE,FALSE,white
MIMAT0000460,hsa-miR-194-5p, 0.067058,7.373e-01, 0.742791,7.698e-01, TRUE,FALSE,white
MIMAT0000685,hsa-miR-34b-5p,-0.094095,7.373e-01,-0.297142,8.868e-01, TRUE,FALSE,white
MIMAT0003294,hsa-miR-625-5p, 0.115876,7.373e-01, 1.193112,5.558e-01, TRUE,FALSE,white
MIMAT0003888,hsa-miR-766-3p, 0.033384,7.373e-01, 0.764765,7.647e-01, TRUE,FALSE,purple
MIMAT0003945,hsa-miR-765, 0.065384,7.373e-01, 1.270937,5.298e-01, TRUE,FALSE,rejected
MIMAT0004557,hsa-miR-34a-3p,-0.040594,7.373e-01,-0.588439,8.281e-01, TRUE,FALSE,white
MIMAT0004761,hsa-miR-483-5p, 0.114686,7.373e-01, 0.834568,7.185e-01, TRUE,FALSE,white
