MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0003885,hsa-miR-454-3p, 4.663e-02,9.194e-01, 0.118022,0.960413, TRUE,FALSE,white
MIMAT0004954,hsa-miR-543, 9.281e-03,9.194e-01, 0.050089,0.978514, TRUE,FALSE,white
MIMAT0000267,hsa-miR-210-3p,-5.730e-02,9.265e-01,-0.625303,0.774284, TRUE,FALSE,white
MIMAT0000617,hsa-miR-200c-3p, 4.741e-02,9.265e-01, 0.255917,0.893034, TRUE,FALSE,white
MIMAT0003258,hsa-miR-590-5p,-5.224e-02,9.265e-01,-0.590773,0.789647, TRUE,FALSE,white
MIMAT0003879,hsa-miR-758-3p, 1.757e-02,9.265e-01,-0.310640,0.878578,FALSE,FALSE,white
MIMAT0005796,hsa-miR-1271-5p, 1.578e-02,9.265e-01,-0.250700,0.893034,FALSE,FALSE,white
MIMAT0000245,hsa-miR-30d-5p,-3.481e-02,9.304e-01,-0.817710,0.706991, TRUE,FALSE,white
MIMAT0000432,hsa-miR-141-3p,-4.003e-02,9.304e-01, 0.262188,0.893034,FALSE,FALSE,white
MIMAT0000442,hsa-miR-9-3p, 3.154e-02,9.304e-01, 0.841146,0.695393, TRUE,FALSE,white
MIMAT0000689,hsa-miR-99b-5p, 3.576e-02,9.304e-01,-0.122407,0.960413,FALSE,FALSE,white
MIMAT0000729,hsa-miR-376a-3p, 3.119e-02,9.304e-01,-0.547853,0.801580,FALSE,FALSE,white
MIMAT0000770,hsa-miR-133b, 1.692e-02,9.304e-01,-0.476083,0.826997,FALSE,FALSE,white
MIMAT0003221,hsa-miR-557, 1.247e-02,9.304e-01, 0.696306,0.753123, TRUE,FALSE,purple
MIMAT0003330,hsa-miR-654-5p,-4.207e-03,9.304e-01, 0.507052,0.826855,FALSE,FALSE,white
MIMAT0004504,hsa-miR-31-3p,-3.081e-02,9.304e-01,-0.738154,0.739464, TRUE,FALSE,white
MIMAT0004552,hsa-miR-139-3p, 1.188e-02,9.304e-01, 0.186190,0.929459, TRUE,FALSE,white
MIMAT0004557,hsa-miR-34a-3p,-1.004e-02,9.304e-01,-0.531516,0.808673, TRUE,FALSE,white
MIMAT0004683,hsa-miR-362-3p,-2.137e-02,9.304e-01,-0.398314,0.850957, TRUE,FALSE,white
MIMAT0004761,hsa-miR-483-5p, 3.168e-02,9.304e-01, 0.475925,0.826997, TRUE,FALSE,white
MIMAT0002174,hsa-miR-484, 9.121e-03,9.362e-01,-0.009994,0.995784,FALSE,FALSE,rejected
MIMAT0004610,hsa-miR-150-3p, 1.294e-02,9.412e-01, 0.292655,0.879281, TRUE,FALSE,white
MIMAT0000510,hsa-miR-320a,-1.831e-02,9.437e-01,-0.325335,0.878578, TRUE,FALSE,rejected
MIMAT0001639,hsa-miR-409-3p, 1.025e-02,9.459e-01,-0.692188,0.753123,FALSE,FALSE,white
MIMAT0000265,hsa-miR-204-5p, 9.714e-03,9.494e-01,-0.165906,0.939107,FALSE,FALSE,white
MIMAT0000425,hsa-miR-130a-3p,-1.786e-02,9.494e-01,-1.311000,0.447783, TRUE,FALSE,white
MIMAT0000737,hsa-miR-382-5p, 8.152e-03,9.494e-01,-0.498969,0.826855,FALSE,FALSE,white
MIMAT0004689,hsa-miR-377-5p, 3.448e-03,9.544e-01,-0.272251,0.889482,FALSE,FALSE,white
MIMAT0000762,hsa-miR-324-3p,-8.798e-03,9.626e-01,-0.352826,0.876338, TRUE,FALSE,white
MIMAT0004951,hsa-miR-887-3p, 7.546e-03,9.626e-01,-0.158888,0.941242,FALSE,FALSE,white
MIMAT0003150,hsa-miR-455-5p,-4.514e-03,9.792e-01,-0.375699,0.865080, TRUE,FALSE,white
MIMAT0000082,hsa-miR-26a-5p, 7.762e-04,9.998e-01,-0.216521,0.907331,FALSE,FALSE,white
MIMAT0003239,hsa-miR-574-3p, 6.564e-05,9.998e-01, 0.555943,0.801580, TRUE,FALSE,white
MIMAT0004558,hsa-miR-181a-2-3p,-2.434e-05,9.998e-01,-0.287443,0.880042, TRUE,FALSE,white
