MIMAT	miRNAname	TestStatistic	pval	adj.P.Val
MIMAT0000063	hsa-let-7b,hsa-let-7b-5p	1.45850752418364	0.144700702723327	0.396808112622733
MIMAT0000435	hsa-miR-143,hsa-miR-143-3p	-1.43611894557828	0.150968497955182	0.408556581004694
MIMAT0000253	hsa-miR-10a,hsa-miR-10a-5p	1.43230423145604	0.152056772629567	0.408556581004694
MIMAT0000449	hsa-miR-146,hsa-miR-146a,hsa-miR-146a-5p	-1.42135886007616	0.155212460033297	0.412865143688571
MIMAT0004695	hsa-miR-337-5p	-1.40862276378756	0.1589467440752	0.418612217069338
MIMAT0000318	hsa-miR-200b,hsa-miR-200b-3p	1.38825704202375	0.165058788147818	0.430447427914897
MIMAT0004599	hsa-miR-143-5p,hsa-miR-143*	-1.37545374580451	0.168990816250939	0.436422884686892
MIMAT0004767	hsa-miR-193b-5p,hsa-miR-193b*	1.36095550621518	0.173527750776739	0.443830593332812
MIMAT0003150	hsa-miR-455,hsa-miR-455-5p	-1.35453022846961	0.175567276128496	0.444770432858857
MIMAT0004558	hsa-miR-181a-2-3p,hsa-miR-181a-2*	-1.34405118948478	0.17893183434933	0.449017622046433
MIMAT0002171	hsa-miR-410,hsa-miR-410-3p	-1.32403233027995	0.185492307630025	0.457957929904837
MIMAT0000245	hsa-miR-30d,hsa-miR-30d-5p	1.32269205686022	0.185937806126776	0.457957929904837
MIMAT0000226	hsa-miR-196a,hsa-miR-196a-5p	1.31108788051496	0.189828074846813	0.463250164305067
MIMAT0000081	hsa-miR-25,hsa-miR-25-3p	1.29471028519924	0.195420190543833	0.472561551678723
MIMAT0000065	hsa-let-7d,hsa-let-7d-5p	1.25779171707607	0.208467092015689	0.486059123397822
MIMAT0000760	hsa-miR-331,hsa-miR-331-3p	1.25753375684911	0.208560423386099	0.486059123397822
MIMAT0000456	hsa-miR-186,hsa-miR-186-5p	-1.25146174627454	0.210766061819763	0.486059123397822
MIMAT0001536	hsa-miR-429	1.24992481422304	0.211327013851138	0.486059123397822
MIMAT0003326	hsa-miR-663,hsa-miR-663a	1.24869752402629	0.211775726817334	0.486059123397822
MIMAT0002872	hsa-miR-501,hsa-miR-501-5p	-1.24583193742619	0.212826101834292	0.486059123397822
MIMAT0004614	hsa-miR-193a-5p	-1.24320331161912	0.213792922697538	0.486059123397822
MIMAT0004552	hsa-miR-139-3p	-1.23813316646678	0.21566668780317	0.486163889454604
MIMAT0004697	hsa-miR-151-5p,hsa-miR-151a-5p	1.22144067129826	0.221919215979924	0.489523375681002
MIMAT0000067	hsa-let-7f,hsa-let-7f-5p	1.21971061080787	0.222574597744876	0.489523375681002
MIMAT0000756	hsa-miR-326	1.21943817903397	0.222677926531583	0.489523375681002
MIMAT0000062	hsa-let-7a,hsa-let-7a-5p	1.20883428041399	0.226726518685369	0.494338147297607
MIMAT0004775	hsa-miR-502-3p	-1.19489548274731	0.232127868023306	0.499477299281805
MIMAT0003180	hsa-miR-487b,hsa-miR-487b-3p	-1.19307745069437	0.232839041770465	0.499477299281805
MIMAT0004911	hsa-miR-874,hsa-miR-874-3p	-1.17291836031071	0.240828546020616	0.511724292749407
MIMAT0000682	hsa-miR-200a,hsa-miR-200a-3p	1.1690196423035	0.24239571761814	0.511724292749407
MIMAT0002805	hsa-miR-489,hsa-miR-489-3p	1.15868083834974	0.246586304226227	0.516472101765168
MIMAT0004568	hsa-miR-221-5p,hsa-miR-221*	-1.15181177650602	0.249398427547227	0.51828110724658
MIMAT0002817	hsa-miR-495,hsa-miR-495-3p	-1.13869420366106	0.254830721183615	0.525464897944509
MIMAT0000680	hsa-miR-106b,hsa-miR-106b-5p	1.08419196759753	0.278279692359079	0.560600536517605
MIMAT0004484	hsa-let-7d-3p,hsa-let-7d*	1.08363655742672	0.278525975159945	0.560600536517605
MIMAT0004610	hsa-miR-150-3p,hsa-miR-150*	1.07985684151607	0.28020593458041	0.560600536517605
MIMAT0002820	hsa-miR-497,hsa-miR-497-5p	-1.07611501095736	0.281875823082854	0.560600536517605
MIMAT0004748	hsa-miR-423-5p	1.07492615925232	0.282407789072779	0.560600536517605
MIMAT0000068	hsa-miR-15a,hsa-miR-15a-5p	1.0623719692527	0.288066853839556	0.567598393491274
MIMAT0004951	hsa-miR-887,hsa-miR-887-3p	1.04659613545543	0.295285885048767	0.5775444516395
MIMAT0004776	hsa-miR-505-5p,hsa-miR-505*	-1.03486217904475	0.3007332796007	0.583905491779461
MIMAT0000424	hsa-miR-128,hsa-miR-128-3p,hsa-miR-128a	1.02334655179071	0.306144020755946	0.589448659427058
MIMAT0000759	hsa-miR-148b,hsa-miR-148b-3p	1.01520667571305	0.310007319066319	0.589448659427058
MIMAT0000763	hsa-miR-338,hsa-miR-338-3p	1.0147266716077	0.310236136540557	0.589448659427058
MIMAT0000438	hsa-miR-152,hsa-miR-152-3p	-0.99976360734208	0.317424921590014	0.598829993921587
MIMAT0000088	hsa-miR-30a*	0.994936417192738	0.319767189535572	0.599000509975086
MIMAT0000447	hsa-miR-134,hsa-miR-134-5p	0.981373533735272	0.326408572657663	0.607165596691877
MIMAT0000691	hsa-miR-130b,hsa-miR-130b-3p	0.973608069384154	0.330251178177455	0.610047315244466
MIMAT0003240	hsa-miR-575	0.963847183641657	0.335122546875173	0.614776534267559
MIMAT0003233	hsa-miR-551b,hsa-miR-551b-3p	-0.958107645757132	0.338008480455672	0.614980904310643
MIMAT0000087	hsa-miR-30a	0.954446124295886	0.339857868171671	0.614980904310643
MIMAT0004780	hsa-miR-532-3p	-0.925700134931284	0.354601837741599	0.636468753231078
MIMAT0004955	hsa-miR-374b,hsa-miR-374b-5p	-0.9220198699108	0.356518211396355	0.636468753231078
MIMAT0004571	hsa-miR-200b-5p,hsa-miR-200b*	0.913641319322619	0.360905347407373	0.640005482735741
MIMAT0003888	hsa-miR-766,hsa-miR-766-3p	-0.89399630439482	0.371323868466266	0.654120192132627
MIMAT0000074	hsa-miR-19b,hsa-miR-19b-3p	-0.873863579499524	0.382192550856202	0.661770872644823
MIMAT0003389	hsa-miR-542-3p	-0.872803483571644	0.38277020053253	0.661770872644823
MIMAT0004982	hsa-miR-939,hsa-miR-939-5p	0.870868756159894	0.383825818075078	0.661770872644823
MIMAT0004594	hsa-miR-132-5p,hsa-miR-132*	0.864844469453052	0.387124159710306	0.661770872644823
MIMAT0004682	hsa-miR-361-3p	-0.86209877933931	0.388633163053506	0.661770872644823
MIMAT0001341	hsa-miR-424,hsa-miR-424-5p	-0.858540482819094	0.390594086485854	0.661770872644823
MIMAT0000705	hsa-miR-362,hsa-miR-362-5p	-0.848529764952734	0.396143003164062	0.666196595602382
MIMAT0004784	hsa-miR-455-3p	-0.844812994373524	0.398215258273604	0.666196595602382
MIMAT0003330	hsa-miR-654,hsa-miR-654-5p	-0.8372303176221	0.402463119026677	0.66909493538185
MIMAT0003221	hsa-miR-557	0.829216869168463	0.406981701072729	0.672404549598423
MIMAT0005938	hsa-miR-1274b	0.807418647387406	0.419425327107946	0.680540795444998
MIMAT0000727	hsa-miR-374,hsa-miR-374a,hsa-miR-374a-5p	-0.807293477649881	0.419497420865321	0.680540795444998
MIMAT0004550	hsa-miR-30c-2-3p,hsa-miR-30c-2*	0.797057980952617	0.425417358344977	0.680540795444998
MIMAT0000077	hsa-miR-22,hsa-miR-22-3p	-0.78981933379252	0.42963328628745	0.680540795444998
MIMAT0000256	hsa-miR-181a,hsa-miR-181a-5p	0.78761361475354	0.430922748552753	0.680540795444998
MIMAT0000231	hsa-miR-199a,hsa-miR-199a-5p	-0.785639750317551	0.432078569745238	0.680540795444998
MIMAT0000420	hsa-miR-30b,hsa-miR-30b-5p	0.781858052733604	0.43429799940371	0.680540795444998
MIMAT0005927	hsa-miR-1274a	-0.780106329289399	0.435328291277508	0.680540795444998
MIMAT0002871	hsa-miR-500*,hsa-miR-500a-3p,hsa-miR-500a*	-0.776858151781843	0.43724246345695	0.680540795444998
MIMAT0000263	hsa-miR-199b,hsa-miR-199b-5p	-0.776437836843285	0.437490511357499	0.680540795444998
MIMAT0000459	hsa-miR-193,hsa-miR-193a,hsa-miR-193a-3p	0.771193674723845	0.440592142835611	0.681380872059724
MIMAT0000692	hsa-miR-30e	-0.761942154088403	0.446094529428231	0.685902571259592
MIMAT0000455	hsa-miR-185,hsa-miR-185-5p	-0.744869435882709	0.456350653658712	0.697639505018491
MIMAT0002813	hsa-miR-493*	0.7347017017841	0.46252118367285	0.700869414366165
MIMAT0000765	hsa-miR-335,hsa-miR-335-5p	-0.732713568865509	0.463733146347538	0.700869414366165
MIMAT0003299	hsa-miR-630	-0.700908715492879	0.483359985005628	0.726405401194899
MIMAT0003329	hsa-miR-411,hsa-miR-411-5p	-0.687374773404884	0.491846590282983	0.72948350084987
MIMAT0000092	hsa-miR-92,hsa-miR-92a,hsa-miR-92a-3p	-0.685300710974406	0.493154183247254	0.72948350084987
MIMAT0001618	hsa-miR-191-3p,hsa-miR-191*	-0.684538080285511	0.49363545170292	0.72948350084987
MIMAT0002174	hsa-miR-484	0.669331577809398	0.503283987539137	0.739632821466356
MIMAT0000688	hsa-miR-301,hsa-miR-301a,hsa-miR-301a-3p	0.652580867489779	0.514026523283648	0.751269534029946
MIMAT0000703	hsa-miR-361,hsa-miR-361-5p	0.64259163853189	0.52048911003796	0.752821529717351
MIMAT0004795	hsa-miR-574-5p	-0.642191690967664	0.52074872732328	0.752821529717351
MIMAT0003258	hsa-miR-590,hsa-miR-590-5p	-0.621085006170846	0.534543694033983	0.768587149259672
MIMAT0000461	hsa-miR-195,hsa-miR-195-5p	-0.611550604817433	0.540835127449073	0.771661775382268
MIMAT0003945	hsa-miR-765	0.609060964936731	0.542484030061971	0.771661775382268
MIMAT0005954	hsa-miR-720	-0.602883791438717	0.546585999396054	0.773361041698673
MIMAT0003338	hsa-miR-660,hsa-miR-660-5p	-0.595467012381003	0.551531343113537	0.774049958917777
MIMAT0004761	hsa-miR-483-5p	0.593430880189653	0.552892827798412	0.774049958917777
MIMAT0004762	hsa-miR-486-3p	-0.578793010956689	0.562728847564106	0.781747512299575
MIMAT0000755	hsa-miR-323,hsa-miR-323-3p,hsa-miR-323a-3p	0.572592616446149	0.566920560179857	0.781747512299575
MIMAT0004683	hsa-miR-362-3p	-0.572168565277319	0.567207781480519	0.781747512299575
MIMAT0000078	hsa-miR-23a,hsa-miR-23a-3p	-0.566111173230303	0.571318208293385	0.783353831989899
MIMAT0000073	hsa-miR-19a,hsa-miR-19a-3p	-0.559764458168623	0.575640109392184	0.785232149222158
MIMAT0000646	hsa-miR-155,hsa-miR-155-5p	-0.544477942504403	0.586112623066875	0.787104346637553
MIMAT0004602	hsa-miR-125a-3p	0.54274631137672	0.587304483290535	0.787104346637553
MIMAT0003885	hsa-miR-454	0.540098352643919	0.589129206708423	0.787104346637553
MIMAT0003239	hsa-miR-574,hsa-miR-574-3p	-0.539737729324679	0.589377916538182	0.787104346637553
MIMAT0004945	hsa-miR-744,hsa-miR-744-5p	0.53621816684264	0.591807779426731	0.787104346637553
MIMAT0005929	hsa-miR-1275	-0.522352102749104	0.601425198358634	0.79565782216842
MIMAT0002816	hsa-miR-494,hsa-miR-494-3p	-0.513536494965618	0.607576089004544	0.79565782216842
MIMAT0000419	hsa-miR-27b,hsa-miR-27b-3p	0.50922113910851	0.610597227416621	0.79565782216842
MIMAT0004514	hsa-miR-29b-1-5p,hsa-miR-29b-1*	-0.507792481508022	0.61159888304436	0.79565782216842
MIMAT0005893	hsa-miR-1305	-0.505518172346958	0.613194938137316	0.79565782216842
MIMAT0000442	hsa-miR-9-3p,hsa-miR-9*	0.499545225053828	0.61739533483087	0.797219218762191
MIMAT0003322	hsa-miR-652,hsa-miR-652-3p	0.491075126481221	0.623373313243905	0.798603165889225
MIMAT0003228	hsa-miR-564	0.488882520733345	0.624924871181376	0.798603165889225
MIMAT0004589	hsa-miR-30b-3p,hsa-miR-30b*	0.483286439119255	0.628892367442603	0.798603165889225
MIMAT0004774	hsa-miR-501-3p	0.481056724840312	0.630476183596756	0.798603165889225
MIMAT0000460	hsa-miR-194,hsa-miR-194-5p	0.468754291343674	0.639245275284661	0.805873190643222
MIMAT0000418	hsa-miR-23b,hsa-miR-23b-3p	0.438775724879847	0.66082405142155	0.826958951544684
MIMAT0000094	hsa-miR-95,hsa-miR-95-3p	-0.436893019094168	0.662188934883525	0.826958951544684
MIMAT0000064	hsa-let-7c,hsa-let-7c-5p	-0.428169675232742	0.668527592549786	0.830973549617958
MIMAT0005793	hsa-miR-320c	-0.420933392547252	0.67380372051958	0.831691336005763
MIMAT0005942	hsa-miR-1288,hsa-miR-1288-3p	-0.414885446118491	0.678225764504565	0.831691336005763
MIMAT0000457	hsa-miR-188,hsa-miR-188-5p	0.412995828250717	0.679609670206978	0.831691336005763
MIMAT0001080	hsa-miR-196b,hsa-miR-196b-5p	0.40132381344058	0.688181733250194	0.831691336005763
MIMAT0000685	hsa-miR-34b-5p,hsa-miR-34b*	-0.39842628289765	0.690315987234409	0.831691336005763
MIMAT0005911	hsa-miR-1260,hsa-miR-1260a	-0.395513898485406	0.692463666514388	0.831691336005763
MIMAT0000075	hsa-miR-20,hsa-miR-20a,hsa-miR-20a-5p	-0.391981815689259	0.695071649825248	0.831691336005763
MIMAT0005901	hsa-miR-1249	-0.389727538837804	0.696738030499179	0.831691336005763
MIMAT0000069	hsa-miR-16,hsa-miR-16-5p	0.389042115176148	0.697244992215357	0.831691336005763
MIMAT0000084	hsa-miR-27a,hsa-miR-27a-3p	-0.384373439557663	0.700701683517281	0.832083249176771
MIMAT0000082	hsa-miR-26a,hsa-miR-26a-5p	-0.376011141732762	0.706908612927038	0.835723071282632
MIMAT0000257	hsa-miR-181b,hsa-miR-181b-5p	0.368195255245942	0.712727647987007	0.838874134356388
MIMAT0000269	hsa-miR-212,hsa-miR-212-3p	0.356877877106887	0.721183232091537	0.845086959190964
MIMAT0002888	hsa-miR-532,hsa-miR-532-5p	-0.349134829421989	0.726988089699569	0.847933744552922
MIMAT0000271	hsa-miR-214,hsa-miR-214-3p	-0.345141396669529	0.729988073318117	0.847933744552922
MIMAT0000752	hsa-miR-328,hsa-miR-328-3p	0.330025969374958	0.74138033970792	0.857422479836116
MIMAT0003237	hsa-miR-572	0.309601168833068	0.756864267339392	0.871540671481724
MIMAT0000510	hsa-miR-320,hsa-miR-320a	-0.290962082781876	0.771080319018169	0.88318833769168
MIMAT0000227	hsa-miR-197,hsa-miR-197-3p	-0.287643217245927	0.773619859707374	0.88318833769168
MIMAT0001413	hsa-miR-20b,hsa-miR-20b-5p	-0.278133488842486	0.780909889171574	0.886858647679375
MIMAT0007890	hsa-miR-1914-3p,hsa-miR-1914*	-0.270749063859891	0.786584038133111	0.886858647679375
MIMAT0002821	hsa-miR-181d,hsa-miR-181d-5p	0.270420207494287	0.78683699568546	0.886858647679375
MIMAT0000414	hsa-let-7g,hsa-let-7g-5p	0.256890676495141	0.797263168195147	0.894818576961642
MIMAT0000222	hsa-miR-192,hsa-miR-192-5p	0.247928781928631	0.804189510238519	0.898800040854815
MIMAT0000080	hsa-miR-24,hsa-miR-24-3p	-0.238900958968112	0.811182381939746	0.902822232619132
MIMAT0000232	hsa-miR-199a-3p,hsa-miR-199a*	0.221048953128025	0.825054316525959	0.914374400491916
MIMAT0000254	hsa-miR-10b,hsa-miR-10b-5p	-0.213250180494275	0.831131829926424	0.914374400491916
MIMAT0000707	hsa-miR-363,hsa-miR-363-3p	0.212298129543311	0.831874454582871	0.914374400491916
MIMAT0004494	hsa-miR-21-3p,hsa-miR-21*	-0.173054405095794	0.862608663595391	0.94162597051578
MIMAT0000244	hsa-miR-30c,hsa-miR-30c-5p	0.171606202573483	0.863747130849062	0.94162597051578
MIMAT0000762	hsa-miR-324-3p	-0.16670183277169	0.867604663374536	0.941970777378068
MIMAT0000693	hsa-miR-30e*	-0.153021959891864	0.878380957745224	0.949794043740771
MIMAT0001412	hsa-miR-18b,hsa-miR-18b-5p	0.130630803367497	0.89606737395533	0.960001466527551
MIMAT0000070	hsa-miR-17	0.129973202379374	0.89658762822387	0.960001466527551
MIMAT0000085	hsa-miR-28,hsa-miR-28-5p	-0.123441964145847	0.901757128576634	0.960001466527551
MIMAT0000686	hsa-miR-34c,hsa-miR-34c-5p	0.119299318380097	0.905038223497783	0.960001466527551
MIMAT0000072	hsa-miR-18,hsa-miR-18a,hsa-miR-18a-5p	0.118254452816283	0.905866045482764	0.960001466527551
MIMAT0000426	hsa-miR-132,hsa-miR-132-3p	-0.103896633230879	0.917251378941675	0.968209788882879
MIMAT0004493	hsa-miR-20a-3p,hsa-miR-20a*	0.08888330468272	0.929174651964012	0.976918804041215
MIMAT0000083	hsa-miR-26b,hsa-miR-26b-5p	0.069941748972112	0.944240023598528	0.981528042856813
MIMAT0005949	hsa-miR-664,hsa-miR-664-3p,hsa-miR-664a-3p	0.0662345808591206	0.947191065667121	0.981528042856813
