	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000418	hsa-miR-23b	0.460617888473001	10.2755440663281	2.54618695956717	0.0110021257813718	0.0680596618103463	-3.99823125681656
MIMAT0000269	hsa-miR-212	0.145740303196312	6.53585405884525	2.52436982002924	0.0117056249427498	0.0684884544329759	-4.05302803778267
MIMAT0000426	hsa-miR-132	0.257194951747235	7.5440780900559	2.52311002485685	0.0117474410971913	0.0684884544329759	-4.05617792598289
MIMAT0003233	hsa-miR-551b	0.499004386259794	7.7504669509238	2.5202200800563	0.0118438680598379	0.0684884544329759	-4.06339782216588
MIMAT0002175	hsa-miR-485-5p	0.0952274670641851	6.32605041877972	2.50730576444612	0.0122834112293836	0.0695188805748095	-4.09556127340991
MIMAT0000093	hsa-miR-93	-0.328040972920785	10.6020256304016	-2.48905441648529	0.0129292633365885	0.0709114117138359	-4.14073760931782
MIMAT0004552	hsa-miR-139-3p	0.158465424103978	6.66065558065538	2.48538653015065	0.0130626284736013	0.0709114117138359	-4.14977702302754
MIMAT0005939	hsa-miR-1281	-0.104665202072787	6.45103264599343	-2.45789994569269	0.0141014110520265	0.075019506796781	-4.21709665509999
MIMAT0000254	hsa-miR-10b	0.736879602976667	10.1220998256795	2.44816003433602	0.0144866477053948	0.0755578096006864	-4.24077344944074
MIMAT0005898	hsa-miR-1246	-0.818409468233819	10.1454222460779	-2.43042462591144	0.0152120406133697	0.0778154385222373	-4.28364724444376
MIMAT0000730	hsa-miR-377	0.454724114300635	8.1487014875307	2.40369486961832	0.0163658153548249	0.0821378657430833	-4.34768031918296
MIMAT0002872	hsa-miR-501-5p	-0.11705176694838	6.40309463342499	-2.38300946298274	0.0173108334886878	0.0852532036847543	-4.3967518677909
MIMAT0000720	hsa-miR-376c	0.454891777723477	8.29822626537767	2.37629874774138	0.0176275421152688	0.0852532036847543	-4.41258121630602
MIMAT0000432	hsa-miR-141	-0.656841207491396	11.4645018263596	-2.35367430790011	0.0187330634155026	0.0889820512236373	-4.46562194797346
MIMAT0000688	hsa-miR-301a	-0.541835852706662	9.21366109282571	-2.29690029527142	0.0217784988878911	0.10125935388023	-4.59650685731809
MIMAT0004599	hsa-miR-143*	0.148251478106189	6.67403639881198	2.29147627668847	0.0220908639817789	0.10125935388023	-4.60884530722139
MIMAT0000425	hsa-miR-130a	0.455633920204008	10.6874998320972	2.28515561948081	0.0224597814997502	0.10125935388023	-4.62318689902016
MIMAT0002173	hsa-miR-483-3p	0.163921389714195	6.39625003129998	2.26650801139745	0.0235795993991952	0.104264459922193	-4.66526934250029
MIMAT0004695	hsa-miR-337-5p	0.236298724932276	6.90647617376736	2.25997642074539	0.0239831432585165	0.104264459922193	-4.67992840744735
MIMAT0002171	hsa-miR-410	0.213981830061879	6.81356721052664	2.25487883104827	0.0243022425382555	0.104264459922193	-4.69133992870098
MIMAT0000074	hsa-miR-19b	-0.361855533373106	10.440626955416	-2.2403982345116	0.0252288760511619	0.106521921104906	-4.72361684922329
MIMAT0000076	hsa-miR-21	-0.482308365052832	15.532772604056	-2.21804902023268	0.0267191033703032	0.111051273382823	-4.77302764844193
MIMAT0000267	hsa-miR-210	-0.630846359025871	9.87736350577873	-2.2007294813687	0.0279257300351451	0.114280679836132	-4.8109803955966
MIMAT0000733	hsa-miR-379	0.307806148470053	7.34982548576026	2.18799912904298	0.0288423593787081	0.116243448405096	-4.8386884071538
MIMAT0000752	hsa-miR-328	0.0758398865033154	6.3324185562376	2.15097982508847	0.0316566387294065	0.125681580627196	-4.91835518365527
MIMAT0003180	hsa-miR-487b	0.21168330849307	6.88110357532765	2.10170680801437	0.0357657710269044	0.139907280781714	-5.02229794577286
MIMAT0000446	hsa-miR-127-3p	0.390320448435403	8.06712642041624	2.09132115599333	0.0366877259759529	0.140922708188261	-5.04390146221726
MIMAT0005796	hsa-miR-1271	0.156577110920298	6.80336163773183	2.08691529633612	0.0370849232074372	0.140922708188261	-5.053034109456
MIMAT0000687_MIMAT0002890	hsa-miR-299-5p	0.258553588785294	6.89952607985826	2.05764234445059	0.0398181186390496	0.149177740253341	-5.11322634397828
MIMAT0000755	hsa-miR-323-3p	0.0630634788146516	6.27814693286403	2.05133168137376	0.040429251112194	0.149363622164495	-5.12609188730444
MIMAT0004814	hsa-miR-654-3p	0.239358249407085	7.03311715508387	2.02731399347816	0.0428284727386056	0.15605991436259	-5.17469757505265
MIMAT0003340	hsa-miR-542-5p	0.302578319104978	7.5082917306537	2.01386862080419	0.0442234414359054	0.158965343539876	-5.20165919854591
MIMAT0000617	hsa-miR-200c	-0.468912086055538	9.22190706392988	-1.97753254629618	0.0481866720998059	0.170902063713978	-5.27363070243727
MIMAT0000728	hsa-miR-375	-0.792870683390299	9.39727855797665	-1.95751581749264	0.050494747108038	0.176731614878133	-5.31272170618493
MIMAT0000765	hsa-miR-335	0.36204385005288	7.28605394177559	1.94946022748561	0.0514494368547374	0.177734418225457	-5.32834201811518
MIMAT0000687	hsa-miR-299-3p	0.12442455510088	6.5339871333555	1.93593868055777	0.0530858981163037	0.181036524345344	-5.35441719587778
MIMAT0000760	hsa-miR-331-3p	-0.263950327350451	9.94439368728422	-1.91445966931226	0.0557748033922986	0.187798705093056	-5.39546663837517
MIMAT0000419	hsa-miR-27b	0.357895135474792	10.1185992020228	1.87674342569908	0.0607710237536821	0.202063653980993	-5.46644558773594
MIMAT0000415	hsa-let-7i	0.29052552714241	13.1517748083683	1.8658799302338	0.0622771182336793	0.204514980866157	-5.4866292381626
MIMAT0000257	hsa-miR-181b	-0.355749401326819	8.99101763739321	-1.84707526540368	0.0649571763937449	0.210714742935807	-5.52129153295742
MIMAT0004697	hsa-miR-151-5p	0.354189203284754	8.86662054110067	1.82567213246768	0.0681227480286882	0.21832109609194	-5.56031848188204
MIMAT0001536	hsa-miR-429	-0.48613634088514	9.75626404336918	-1.81244540174836	0.0701417418547156	0.222115515873266	-5.58421012832589
MIMAT0001341	hsa-miR-424	0.516847862636785	9.06499921879647	1.78064881265802	0.0751969703701416	0.235322283746561	-5.64093747116493
MIMAT0000086	hsa-miR-29a	0.252562138961098	13.6881460687235	1.77341589211115	0.0763875373706006	0.236268429541625	-5.65370201016364
MIMAT0000084	hsa-miR-27a	0.291090886165358	13.3385305927263	1.76772279116276	0.0773354298037821	0.236450854342598	-5.6637127322576
MIMAT0000447	hsa-miR-134	0.192904583197525	7.20023367077863	1.74218307293726	0.0817064818670147	0.246976411098022	-5.70822739126177
MIMAT0000253	hsa-miR-10a	0.612675000301214	8.86232304570021	1.73688807004624	0.082637361750227	0.246983575568094	-5.71737565348467
MIMAT0002809	hsa-miR-146b-5p	0.414603215570937	9.51151444133451	1.7042464885636	0.0885675161245836	0.261766214323769	-5.77315883135573
MIMAT0004597	hsa-miR-140-3p	0.255935606923564	9.45334725247513	1.69744271300255	0.0898458388718971	0.26262629824093	-5.78465351692774
MIMAT0003389	hsa-miR-542-3p	0.255264453912702	7.2902874393897	1.69177594605111	0.0909218488059823	0.262882736765123	-5.79419232982466
MIMAT0000243	hsa-miR-148a	-0.432151807375757	10.5312657984815	-1.65050362992705	0.0990749611752066	0.283375695404354	-5.8627074814704
MIMAT0000442	hsa-miR-9*	0.363202121537157	6.92532975017834	1.63771453450139	0.101716689707807	0.287836590024219	-5.88359634449997
MIMAT0000759	hsa-miR-148b	-0.21089180708633	9.33468232557499	-1.56548868950306	0.117705130825646	0.326487833132068	-5.99852704434886
MIMAT0005865	hsa-miR-1202	0.544223592121593	11.3493522654879	1.5629914236617	0.118291385465305	0.326487833132068	-6.00240851313377
