	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000069	hsa-miR-16-5p	0.446118145196516	12.7495399416753	1.3853617441533	0.166138623250168	0.282222661290349	-6.44519586785973
MIMAT0000100	hsa-miR-29b-3p	0.329742096392108	9.30097322277253	1.3669603070507	0.171833398550661	0.290037265069586	-6.47041226530208
MIMAT0000255	hsa-miR-34a-5p	0.204203186486811	12.6594595830052	1.3551109926211	0.175577088811209	0.294480560347914	-6.48647192217415
MIMAT0004606	hsa-miR-136-3p	-0.123693974345064	6.69252735807656	-1.34119829242288	0.180050023898291	0.300083373163818	-6.50515009316718
MIMAT0003945	hsa-miR-765	0.142187821914686	6.75806744813808	1.31995764718627	0.187041536267322	0.309787544442752	-6.53329528925993
MIMAT0002890	hsa-miR-299-5p	-0.17031162751617	6.85771147569811	-1.31522177143676	0.188627389335022	0.310473653253297	-6.53950950468882
MIMAT0003228	hsa-miR-564	0.0464853323447114	6.31452467982356	1.29562492331345	0.195295150236335	0.319464288966844	-6.56498673639381
MIMAT0003326	hsa-miR-663	0.277487566522247	7.98269033138259	1.27618182908603	0.202079963260032	0.328534909594531	-6.58988691013823
MIMAT0002805	hsa-miR-489-3p	-0.172075090780392	6.5637644170036	-1.2705419102286	0.204079862872331	0.328692943537176	-6.59703948283553
MIMAT0005949	hsa-miR-664	0.0703576654468456	6.5546276306864	1.26891937515996	0.204657870504279	0.328692943537176	-6.59909133392562
MIMAT0004600	hsa-miR-144-5p	-0.192108589235564	6.58975661853966	-1.26367009266778	0.206536024031137	0.329570640043305	-6.60571162838994
MIMAT0003299	hsa-miR-630	0.162802339178054	6.78276785759211	1.25878123899742	0.20829645584834	0.329570640043305	-6.61185272532154
MIMAT0004504	hsa-miR-31-3p	0.219010959180434	6.83171310244066	1.25589009427078	0.209342640821215	0.329570640043305	-6.61547323655497
MIMAT0000730	hsa-miR-377-3p	-0.240459213382691	8.06093553923054	-1.25249016023216	0.210577803113443	0.329570640043305	-6.61972026227698
MIMAT0004695	hsa-miR-337-5p	-0.135494266377869	6.8523169396759	-1.25017285873085	0.211422674744762	0.329570640043305	-6.62260833371881
MIMAT0003258	hsa-miR-590-5p	0.276361188216248	8.59476403938184	1.21456094069023	0.224716196417067	0.348244397956273	-6.66632040368542
MIMAT0004982	hsa-miR-939-5p	-0.181032025033582	7.5263981252717	-1.18693435621104	0.235433037895658	0.362731133967147	-6.69936240106098
MIMAT0000460	hsa-miR-194-5p	0.128197922887145	7.26582987609062	1.15915195408407	0.246570479933722	0.37769466579443	-6.73182545490513
MIMAT0000083	hsa-miR-26b-5p	0.419937944007756	9.95638391598913	1.15514104865886	0.248208407530265	0.377765742345172	-6.73644869750222
MIMAT0004774	hsa-miR-501-3p	0.0760425016932746	6.67168164903091	1.15206932863803	0.249467943058133	0.377765742345172	-6.73997855370472
MIMAT0003239	hsa-miR-574-3p	0.167868719887469	7.85858645327267	1.14727125285704	0.251444291906304	0.378595098608923	-6.74547347034992
MIMAT0000096	hsa-miR-98-5p	0.282206325539327	8.44689933564085	1.10994683359008	0.267191872895056	0.40003303004062	-6.78743685357394
MIMAT0005593	hsa-miR-1238-3p	-0.051035646351246	6.51671790252733	-1.10440625343229	0.269586141862085	0.401350155019396	-6.79354795389643
MIMAT0004814	hsa-miR-654-3p	-0.1339743717309	6.98972564363538	-1.08805876334567	0.276736128814333	0.409693151596639	-6.81140081088223
MIMAT0000075	hsa-miR-20a-5p	0.267777661714131	11.2198998018467	1.02911338402404	0.303584877974337	0.446944403684441	-6.87356670547518
MIMAT0000104	hsa-miR-107	0.151627086104449	10.0310490902661	0.994708919882822	0.32003110107598	0.468553822017319	-6.90825319825752
MIMAT0000080	hsa-miR-24-3p	-0.117648809991397	11.9146872837685	-0.982078531202227	0.326212439681025	0.47497965118391	-6.92069155547045
MIMAT0000253	hsa-miR-10a-5p	-0.332083751188769	8.7071737236902	-0.971171343344306	0.331612522391888	0.480203925868035	-6.93130517096855
MIMAT0000420	hsa-miR-30b-5p	0.179154081725207	9.43390473446818	0.964497039857176	0.334945293566664	0.48239403693025	-6.93774144321455
MIMAT0002888	hsa-miR-532-5p	0.118616259286515	8.01355648462626	0.960470142955689	0.336966510638046	0.482681758481526	-6.94160328259384
MIMAT0000457	hsa-miR-188-5p	0.113994824970352	7.15729279758722	0.936481743297433	0.349169202387976	0.497472250714052	-6.9642740042309
MIMAT0002171	hsa-miR-410-3p	-0.0919812781438063	6.76258028315551	-0.923931617948058	0.355663865041883	0.501679374079211	-6.97590655125587
MIMAT0004493	hsa-miR-20a-3p	0.114716954179412	7.0706863994395	0.923461954784978	0.355908386139214	0.501679374079211	-6.9763388326959
MIMAT0000426	hsa-miR-132-3p	-0.100079300747018	7.46928561995217	-0.91450356228549	0.360592701431539	0.505592941160624	-6.984542168926
MIMAT0005948	hsa-miR-664*	0.0997812108191569	6.96379360195748	0.906526750571663	0.364796188147592	0.50879468346901	-6.99177942403722
