	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0001618	hsa-miR-191-3p	0.0281012105082006	6.47796316860379	0.666568645470977	0.505162767256384	0.754906157810102	-7.04279409675335
MIMAT0004784	hsa-miR-455-3p	0.134483066039193	8.65133714586486	0.641620792212296	0.521229466274581	0.769904703050365	-7.05904084616059
MIMAT0000728	hsa-miR-375	0.243050493209789	9.39727855797665	0.636649343419997	0.524462315405241	0.769904703050365	-7.06220439570358
MIMAT0002173	hsa-miR-483-3p	0.0430859119177338	6.39625003129998	0.632059246723571	0.52745628217725	0.769904703050365	-7.06510343919088
MIMAT0000756	hsa-miR-326	0.0469335638726989	6.63099135154813	0.631411629023897	0.527879402995561	0.769904703050365	-7.06551077823916
MIMAT0003945	hsa-miR-765	-0.0678656184583346	6.82546548053937	-0.628671957482833	0.529671280669988	0.769904703050365	-7.06722936178439
MIMAT0000736	hsa-miR-381-3p	-0.0781871589538996	7.31832500015925	-0.607052781516756	0.543919012374789	0.781333872025318	-7.08052896236755
MIMAT0000703	hsa-miR-361-5p	0.0687739482664922	10.1958665400847	0.604349154685604	0.545714122918421	0.781333872025318	-7.08215945044448
MIMAT0005949	hsa-miR-664	0.032681880837206	6.61750516550978	0.603398169516225	0.546346241341012	0.781333872025318	-7.08273123598223
MIMAT0000424	hsa-miR-128-3p	0.0920756217843897	7.96292515692101	0.596126308789524	0.551191810025562	0.782059776386787	-7.08707373388138
MIMAT0000423	hsa-miR-125b-5p	-0.12570004955006	13.1064988342717	-0.593818560183161	0.552733977295925	0.782059776386787	-7.08844083978817
MIMAT0004493	hsa-miR-20a-3p	0.0728576947502004	7.18403800742869	0.584456513905543	0.559011869138954	0.782658321741956	-7.09393253650154
MIMAT0004776	hsa-miR-505-5p	-0.0474072591975192	6.76152577198774	-0.583881626710951	0.55939849704761	0.782658321741956	-7.09426691794679
MIMAT0002175	hsa-miR-485-5p	0.0207013048800748	6.32605041877972	0.578287302645205	0.563167606099407	0.782658321741956	-7.09750366702307
MIMAT0003389	hsa-miR-542-3p	0.0816335804502497	7.2902874393897	0.574013646074778	0.566055168231005	0.782658321741956	-7.09995532315437
MIMAT0005792	hsa-miR-320b	0.0987179287881812	10.7106539681857	0.571335036529595	0.567868631940592	0.782658321741956	-7.10148268681869
MIMAT0003326	hsa-miR-663	-0.11018230589896	8.12790085093705	-0.549250519401656	0.582925306648703	0.799268719425541	-7.11380331327764
MIMAT0001638	hsa-miR-409-5p	0.0308514231746324	6.49093908906363	0.528538999995894	0.597213052950199	0.814659856844886	-7.12491688003607
MIMAT0005901	hsa-miR-1249	0.0600123624146995	7.19528997522011	0.51958197232837	0.603441015491382	0.818550994154475	-7.12959087295189
MIMAT0000266	hsa-miR-205-5p	-0.211180536421264	9.99228422755015	-0.515598570787481	0.606220097174554	0.818550994154475	-7.13164385483253
MIMAT0000459	hsa-miR-193a-3p	0.0690153134839262	8.10366219402621	0.493701591495974	0.621598073386398	0.835076199599908	-7.14264717526854
MIMAT0000452	hsa-miR-154-5p	0.0423176596952413	6.90643359399887	0.479666222499135	0.631543243967548	0.83699223087662	-7.14944900669612
MIMAT0000243	hsa-miR-148a-3p	-0.118000140060547	10.5312657984815	-0.478149319162246	0.632622141991718	0.83699223087662	-7.15017238803638
MIMAT0000438	hsa-miR-152-3p	0.0708736594847101	8.08612986898415	0.468630364795961	0.639410304048068	0.83699223087662	-7.15465950509089
