MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0004595	hsa-miR-135a-3p	 0.029011	8.871e-01	 0.14336	9.354e-01	 TRUE	FALSE	white
MIMAT0004602	hsa-miR-125a-3p	-0.036645	8.927e-01	 0.67512	6.245e-01	FALSE	FALSE	white
MIMAT0000269	hsa-miR-212-3p	-0.014873	8.933e-01	 0.19043	9.183e-01	FALSE	FALSE	white
MIMAT0000066	hsa-let-7e-5p	-0.060568	8.987e-01	-0.85111	5.283e-01	 TRUE	FALSE	white
MIMAT0001639	hsa-miR-409-3p	 0.022309	8.987e-01	-0.14724	9.354e-01	FALSE	FALSE	white
MIMAT0000415	hsa-let-7i-5p	-0.034555	9.027e-01	 0.08961	9.612e-01	FALSE	FALSE	white
MIMAT0000266	hsa-miR-205-5p	 0.091657	9.052e-01	 0.36685	8.118e-01	 TRUE	FALSE	white
MIMAT0000757	hsa-miR-151-3p	-0.034100	9.052e-01	-0.18091	9.189e-01	 TRUE	FALSE	white
MIMAT0000756	hsa-miR-326	 0.014531	9.085e-01	-0.57607	6.801e-01	FALSE	FALSE	white
MIMAT0004954	hsa-miR-543	-0.008209	9.085e-01	-1.05812	4.117e-01	 TRUE	FALSE	white
MIMAT0000231	hsa-miR-199a-5p	-0.040097	9.192e-01	-0.44540	7.564e-01	 TRUE	FALSE	white
MIMAT0000417	hsa-miR-15b-5p	-0.022426	9.450e-01	 0.63571	6.411e-01	FALSE	FALSE	white
MIMAT0002176	hsa-miR-485-3p	 0.005028	9.450e-01	-0.03404	9.811e-01	FALSE	FALSE	white
MIMAT0000681	hsa-miR-29c-3p	 0.027456	9.509e-01	-0.64105	6.398e-01	FALSE	FALSE	white
MIMAT0000062	hsa-let-7a-5p	 0.035523	9.546e-01	 0.04198	9.811e-01	 TRUE	FALSE	white
MIMAT0000686	hsa-miR-34c-5p	 0.015878	9.677e-01	-0.47735	7.391e-01	FALSE	FALSE	white
MIMAT0000232	hsa-miR-199a-3p	-0.030997	9.692e-01	-0.21100	9.067e-01	 TRUE	FALSE	white
MIMAT0004610	hsa-miR-150-3p	 0.009674	9.692e-01	 0.02756	9.811e-01	 TRUE	FALSE	white
MIMAT0000068	hsa-miR-15a-5p	-0.016177	9.718e-01	-0.02363	9.811e-01	 TRUE	FALSE	white
MIMAT0000438	hsa-miR-152-3p	-0.009908	9.723e-01	-0.46498	7.461e-01	 TRUE	FALSE	white
MIMAT0000692	hsa-miR-30e-5p	-0.009053	9.723e-01	 0.96947	4.635e-01	FALSE	FALSE	white
MIMAT0003240	hsa-miR-575	-0.012790	9.723e-01	-0.22334	9.015e-01	 TRUE	FALSE	rejected
MIMAT0003266	hsa-miR-598-3p	-0.005763	9.723e-01	-0.13496	9.387e-01	 TRUE	FALSE	rejected
MIMAT0004776	hsa-miR-505-5p	-0.006278	9.723e-01	-0.95892	4.684e-01	 TRUE	FALSE	white
MIMAT0000279	hsa-miR-222-3p	-0.011128	9.728e-01	 0.06687	9.762e-01	FALSE	FALSE	white
MIMAT0000761	hsa-miR-324-5p	 0.004976	9.728e-01	-0.75056	5.826e-01	FALSE	FALSE	white
MIMAT0000763	hsa-miR-338-3p	-0.011057	9.728e-01	 0.29438	8.629e-01	FALSE	FALSE	white
MIMAT0004594	hsa-miR-132-5p	-0.004207	9.728e-01	-1.38729	2.739e-01	 TRUE	FALSE	white
MIMAT0002814	hsa-miR-432-5p	 0.001669	9.818e-01	-0.44084	7.564e-01	FALSE	FALSE	white
