MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0004761	hsa-miR-483-5p	 0.0685821	8.718e-01	 0.749670	0.79576	 TRUE	FALSE	white
MIMAT0004982	hsa-miR-939-5p	-0.0556517	8.718e-01	 1.117779	0.69863	FALSE	FALSE	rejected
MIMAT0000446	hsa-miR-127-3p	-0.0662140	8.735e-01	-0.698736	0.79754	 TRUE	FALSE	white
MIMAT0000460	hsa-miR-194-5p	 0.0420553	8.735e-01	 0.306280	0.93939	 TRUE	FALSE	white
MIMAT0000099	hsa-miR-101-3p	-0.0599319	8.788e-01	-0.540578	0.83671	 TRUE	FALSE	white
MIMAT0000275	hsa-miR-218-5p	-0.0598393	8.788e-01	-0.532371	0.83671	 TRUE	FALSE	white
MIMAT0002874	hsa-miR-503-5p	-0.0454045	8.788e-01	-0.288523	0.93939	 TRUE	FALSE	white
MIMAT0003240	hsa-miR-575	-0.0698479	8.788e-01	 0.949988	0.74155	FALSE	FALSE	rejected
MIMAT0004493	hsa-miR-20a-3p	 0.0428464	8.788e-01	 0.364958	0.91899	 TRUE	FALSE	white
MIMAT0004683	hsa-miR-362-3p	-0.0438645	8.794e-01	-0.558619	0.82880	 TRUE	FALSE	white
MIMAT0000083	hsa-miR-26b-5p	 0.1069621	8.973e-01	 0.485928	0.86866	 TRUE	FALSE	white
MIMAT0000227	hsa-miR-197-3p	 0.0473255	8.973e-01	-0.200764	0.96894	FALSE	FALSE	white
MIMAT0004514	hsa-miR-29b-1-5p	 0.0284232	8.973e-01	 0.143269	0.96982	 TRUE	FALSE	white
